pdb,weight,seq_len
5WMK_A,149.28225480612224,475
1QR0_A,70.11324126012147,228
1YD0_A,21.39705119870493,96
3FGX_A,12.065686884715682,114
2IMF_A,56.658460092028626,203
5K2L_A,15.32376585568965,49
1X6M_A,180.4145226970379,196
3S2J_A,104.0522700377075,400
1MUG_A,43.02673587433748,168
1XFF_A,112.27246590326588,240
1W4X_A,132.82291556806,542
2YWK_A,32.31544522360786,95
1CXY_A,23.08144709501551,90
5IHS_A,58.30083018276841,347
3PKA_A,75.94013431644693,285
3C5C_A,161.15211385520203,187
1ZJ8_A,166.6865657454133,566
2IL5_A,54.79457637394417,171
3EGE_A,81.77276441456532,261
2IEW_A,61.25016897935874,363
3PLW_A,4.666904755831213,186
1P91_A,148.74459183445964,269
2BUE_A,59.34059234621778,202
1UWC_A,129.97695180300238,261
3QOO_A,39.45224961900145,138
1ZOI_A,216.29019025374225,276
3LLC_A,58.43504256865053,270
1KNQ_A,100.00210997773996,175
2D0B_A,56.28905399809096,310
1ELJ_A,117.18395623975154,381
3ZIT_A,25.929257606032607,78
3ISL_A,238.06005460807577,416
1UCS_A,17.173002067198386,64
1RWJ_A,9.480806927682895,82
3A1F_A,49.03564519816172,186
1NXJ_A,76.54866099416763,183
1ME8_A,33.67405381001818,503
3UF7_A,24.227484392730503,237
2Z6R_A,152.0357411926551,265
1AKO_A,70.49979290749725,268
2OC3_A,83.23370110718375,303
6FG8_A,104.68116306193777,265
3GA1_A,73.30342761426644,129
1OOE_A,113.48334679590658,236
2XB4_A,72.36341409856227,223
1WWK_A,197.5783054892414,307
3IT3_A,81.56800843467983,342
1RMD_A,28.027932495994065,116
1VK1_A,21.50534119701429,242
6C1X_A,36.12251513945285,131
1WLJ_A,35.28,189
1C4K_A,95.19835292692832,730
1UMD_A,263.3324078042807,367
3LQB_A,49.46038414731532,199
2Z10_A,53.61391423874962,194
2CZD_A,72.48120583985893,208
3HDO_A,161.70059554621312,360
1N57_A,77.22117844218644,291
2OI2_A,73.10680542876976,292
5UQ6_A,93.74591724443256,313
1S6Y_A,55.8050284472645,450
3AOF_A,143.01286096012484,317
4YUC_A,66.49315754271262,335
2PMP_A,17.527121840165318,160
3IUS_A,138.4096206916268,286
2V78_A,252.25531887355712,313
1PJC_A,61.68770704119257,361
1GEQ_A,157.481998971311,248
1WAD_A,11.155361939444187,112
3HMC_A,33.914837460910825,192
3GDO_A,193.0340583938492,358
1FOB_A,87.16056218267526,334
3G8Q_A,15.683628406717624,278
2YVT_A,48.505076023030824,260
2QHP_A,74.66346094308783,296
1Z4E_A,86.58521813797088,153
3HYI_A,34.550091172093886,295
3JTE_A,40.57513031402364,143
3GJY_A,66.16525145421878,317
1VBW_A,10.922417314862129,68
3MU7_A,60.86124629022972,273
2J6B_A,6.448526963578582,109
5ISV_A,78.9229903133428,165
2ZSI_A,146.65624807692305,351
2QH5_A,168.7394497442729,308
3SZY_A,97.6463368488547,427
1V7R_A,29.643522057947163,186
5Y0M_A,65.13867668290476,355
1KPT_A,12.244998979175133,105
7FD1_A,25.70363398432214,106
1E5X_A,235.12957363972745,486
1DXE_A,130.87707362254093,256
1NU5_A,88.94354445377135,370
1YW4_A,101.8763956959609,341
3PSM_A,9.1136381319427,47
2A9S_A,72.81328450221154,171
1FG7_A,90.80709058217866,356
1K4I_A,28.89883042616085,233
1M55_A,16.825349922067,197
1S2O_A,56.12,244
1IZC_A,58.10826103059701,339
3HZ7_A,18.599462357820993,87
2IXA_A,116.97559745519575,444
2GU0_A,12.04,312
3H4O_A,28.652785204932524,191
3DC7_A,148.52825185802195,232
3HFI_A,39.51684197908532,170
1J93_A,102.55642641980074,353
2FK5_A,86.12222012930229,200
3IU0_A,3.54,382
3G91_A,70.39232912754059,265
2GUI_A,45.65834863417642,194
2IRP_A,99.34575481619736,208
1UI0_A,44.74053195928721,205
2CNQ_A,0.0,306
1SFS_A,25.021834465122655,240
1O69_A,234.99270031215863,394
1WEK_A,327.41719930388507,217
2PPV_A,40.82866639996952,332
2Z5L_A,120.02363017339545,511
1WSC_A,65.4041711208085,230
1WN1_A,182.22193062307292,356
4ZJU_A,108.51691112448788,275
2CY3_A,14.972521497730432,118
2QRR_A,30.89747077027503,101
2YYS_A,145.00395029101793,286
2B06_A,54.55960043841963,155
3KKZ_A,178.97285604247364,267
2PFC_A,6.596969000988257,183
2D8A_A,91.96784166218102,348
2DCL_A,57.38651061007282,127
3GOZ_A,116.14620785888792,362
3EDH_A,53.33132662891483,201
1WKC_A,23.475945135393378,184
3E0R_A,74.48,244
6Q1M_A,15.831920287823584,137
6IH0_A,32.04,279
4ITB_A,271.19532739337524,456
1IQZ_A,32.521273037813266,81
3G8Z_A,35.563807445210365,148
3DME_A,190.6013305305081,369
2EVE_A,16.837541388219364,157
2DDM_A,176.7930145678839,283
3EEA_A,86.99925516922545,162
2WI8_A,101.5650687982832,311
3X34_A,26.302216636625893,94
2PIF_A,35.599737358581734,276
6N4L_A,97.99321966340324,289
4HP8_A,178.65924101484367,247
2V84_A,67.36869154139777,343
2EJB_A,32.737892418419364,189
3HDG_A,137.58227538458578,137
2QAI_A,24.608431481912863,111
3DHN_A,47.05124865505697,227
3F5L_A,263.13735424678873,481
2GV8_A,197.82865313194648,447
5CEC_A,110.01033951406568,446
1JOS_A,22.427661492005804,128
1NQZ_A,57.58410718245095,194
1XFJ_A,46.00135650173808,261
2NYU_A,107.49949441741576,196
1SPX_A,88.89869684084239,278
1WCW_A,68.24994652012556,261
2O9P_A,121.5428525253542,454
2O0B_A,86.6870047931061,450
1IU8_A,56.93953283967125,206
3IJM_A,44.77168748215774,151
4BT7_A,32.099470400615644,257
1EMS_A,206.1565511935044,440
3OZY_A,187.51814845502287,389
2HKE_A,184.29280805283747,380
1YB2_A,59.33243126655101,275
4Y31_A,45.1746610391268,155
2ABS_A,109.27707902391974,383
4XCV_A,97.8087562542332,320
3E8S_A,72.15822614227709,227
3IRS_A,185.8427867849597,291
2AVT_A,185.89854060750451,378
2QJL_A,33.761757951860275,99
2YCH_A,102.60001754385816,377
1RWZ_A,55.587034459485245,245
1O6E_A,17.699533892167896,235
2Q9U_A,127.98459907348229,414
1QU9_A,106.98134603752187,128
2W15_A,4.02,202
3KZN_A,48.42112555486499,359
3CTY_A,143.85812385819577,319
3FDI_A,102.77402395547232,201
1K7H_A,114.63598039010265,476
1ZOD_A,144.43323821060025,433
1KNV_A,17.43,293
1YSQ_A,55.46402347468132,193
1H7E_A,116.64,245
3AX6_A,392.9350022586433,380
2QHF_A,40.92600151492936,407
2GCG_A,442.9942428519811,330
1NIJ_A,66.34318503056663,318
2PPQ_A,105.90387622745448,322
2A6P_A,100.50835189177066,208
4QPN_A,56.776016063122995,227
3WDQ_A,41.745420108078925,355
4LF0_A,90.08396083654402,348
5TFQ_A,57.847662874138656,280
2RAA_A,37.318842425777355,204
3I7T_A,30.611847379731916,149
2EKP_A,83.77464771635869,239
1VD6_A,32.554342260288415,224
2IA7_A,31.45007472169184,134
2F5G_A,72.42761904135742,133
2VPK_A,28.613772907465385,116
2YR1_A,102.41377446418036,257
1BOU_B,188.41655978177715,302
2OVG_A,18.714758881695484,66
2E9Y_A,171.0491522925501,316
2PYW_A,183.845835416525,420
2D1G_A,77.4220859961807,498
1YQF_A,75.03244098388376,203
2XFV_A,7.1639095471676635,125
2OS0_A,34.61695249440655,188
1U2P_A,41.362069580716096,163
1SJW_A,42.69456171457906,144
2C2I_A,99.57012202463146,151
2BCE_A,165.00578414104154,579
2RCK_A,71.4106126566633,225
2QJ8_A,107.54214057754292,332
2WYQ_A,25.23439319658787,85
3EHE_A,188.20977657922023,313
1VJQ_A,23.115925246461583,79
1WMI_A,69.18479312681364,90
3F40_A,20.06022183326994,114
3DFR_A,27.107784859704047,162
2F62_A,50.40698364314215,161
1IXL_A,40.06039815079226,131
1B1C_A,38.431778517263545,181
2RK9_A,64.97307519272887,145
1TUW_A,5.939696961966999,109
1O0X_A,64.74,262
1DHN_A,30.080123005067648,121
2YZQ_A,62.35896086369625,282
3EOD_A,36.0190574557414,130
1HTW_A,120.75376764308432,158
1XRS_A,14.56,516
1JDW_A,62.041276582610706,423
4NN3_A,116.15756324923488,357
2CUL_A,65.6367846561667,232
3M5B_A,42.32794348890577,119
2AFR_A,21.05307578478736,231
2E5F_A,140.09984511054964,325
2GA8_A,32.1072764338553,359
2WW5_A,19.75090124525967,468
1T3B_A,49.059383404197,211
2D7V_A,97.4793901294012,162
2DWC_A,321.38292969602475,433
4PDY_A,69.0581885079532,351
5IMA_A,8.489699641330075,160
1JF8_A,24.768326548234946,131
6IIY_A,63.4611479568405,293
6SAO_A,69.94299107130036,439
1UFH_A,98.04793725520184,180
1U6L_A,72.86746050192774,149
5DP2_A,86.3884396201251,342
1NKI_A,62.96574306716311,135
3F4A_A,96.18315860897894,169
3EO7_A,42.9299790356343,511
2X7I_A,88.9903084610903,308
1XER_A,33.48956852513929,103
1L1S_A,26.05465025672001,113
2NZX_A,68.96033642609352,371
2EW8_A,361.92553488252247,249
2RH8_A,102.58112107010724,338
3GJ0_A,112.85388783732708,221
3GAZ_A,167.37703337077045,343
1D4O_A,31.464208237297186,184
5IWU_A,84.56997102991109,302
3AGK_A,51.75,373
1R9L_A,112.22274234752956,309
1U08_A,215.09476981089057,386
4P8B_A,103.70058292989484,342
2FI9_A,17.660622865573004,128
2CXC_A,19.32,144
2H1V_A,78.71922827365624,310
1RL6_A,22.063943437200884,177
1M65_A,59.70440184776999,245
2PQX_A,42.7172096466986,245
3HM0_A,166.59240678974535,167
1ZKI_A,79.2,133
1F7S_A,25.474347881741743,139
3GOA_A,171.0761476653014,387
4H6Q_A,62.32881516602093,312
2GQ1_A,77.02666551266516,332
3IWA_A,152.83210984606606,472
2HIQ_A,18.315632667205353,113
3GUV_A,46.671053127179384,167
1UCD_A,26.93714906963987,190
3JVN_A,33.34936131322458,166
2EGZ_A,66.95425901315016,219
2C0N_A,24.46448037461658,203
1V2D_A,100.00633529931991,381
1BOL_A,29.701575715776425,222
3CMI_A,50.152038841905515,171
3S6F_A,39.65765247717015,145
1PDO_A,36.29426400962003,135
1OVM_A,373.73493280666173,552
3CSK_A,62.30224715048407,711
1PVG_A,88.93121836565606,418
2OD0_A,42.81969523478652,105
2CWZ_A,167.53522704195677,141
2CYJ_A,16.38,118
3OIG_A,94.64142856064674,266
1NF9_A,52.73424029982796,207
3AXS_A,42.216715883640205,392
3KCN_A,78.84844703607041,151
1Y0K_A,4.360091742154057,209
2Y4R_A,141.33152514566592,292
2E1V_A,357.88556830361296,454
3KVH_A,36.631265334410706,214
2HK9_A,273.1241651703488,275
4OA3_A,39.90574018859943,146
1E58_A,74.61549436946726,249
1K4N_A,10.888144929233812,192
3CHV_A,31.371165104280077,284
3C1A_A,136.1616686149226,315
5O15_A,140.67938264010118,311
5XC5_A,45.76531328418937,176
2QEC_A,55.04102379135039,204
3DNP_A,80.4,290
3A9I_A,73.42909845558503,376
1IQQ_A,31.112698372208097,200
2DDR_A,365.32877384624385,306
2Z6V_A,78.79102486958779,414
1IHU_A,36.62458190887645,589
2DVK_A,12.422302524089485,188
3IAR_A,62.7681447869857,367
2ID1_A,48.06977428696749,130
6CBU_A,26.04414713520103,100
1EOK_A,61.71871353163479,290
3DWV_A,99.68352923126268,187
2P0L_A,65.87426887639816,288
5IB9_A,62.618578712711134,421
2E18_A,139.18491872325822,257
1V47_A,67.15541303573376,349
2FE1_A,47.17764301022254,156
1RF6_A,415.92517981002305,427
3CT4_A,97.28929231935034,332
3BPQ_B,55.44771230628005,88
1VHU_A,52.42674317559694,211
1XW8_A,26.50403742828628,252
3KH7_A,49.60126913698882,176
6N6J_A,101.56881804963568,205
4OXX_A,34.99302787699286,162
1JEO_A,52.94863171036623,180
3D2M_A,78.52589891239705,456
3F75_A,63.004276045360605,224
2OAI_A,21.846841877031107,94
1NJR_A,53.28864794681885,284
2FUE_A,57.964541747520094,262
2FSX_A,43.819228655922274,148
4N13_A,71.06553384025199,265
1ODF_A,69.88791025635264,290
1H7S_A,139.15861453751256,365
1CT9_A,232.83228126700985,553
1Q4U_A,99.85705833840692,151
1WF3_A,72.50489638638207,301
3DK9_A,162.88366768955078,478
2ZFH_A,110.4388767599526,179
1Y7U_A,174.06205789889995,174
2X4G_A,93.1642409940638,342
3IC6_A,60.88189386016174,223
3D7N_A,40.189812141884914,193
1J5X_A,75.00988734826896,342
3DXQ_A,152.46677802065602,301
2GRV_A,519.7493549779548,621
1HR6_A,1267.1810491007195,475
1YHT_A,61.63266666306107,367
1LR0_A,38.90860316176873,129
2PH3_A,149.80820538274932,245
5LDG_A,103.6068047958241,316
1R3S_A,98.85011684363351,367
1YZV_A,37.61023796787253,204
3CNU_A,31.74127911726306,116
4O4V_A,42.817392494172275,252
2NUW_A,145.60386808048747,288
1CZJ_A,14.79898645178108,111
3CET_A,47.69991509426405,334
3Q46_A,19.660742610593324,178
3CEU_A,104.9434014123804,210
2NYI_A,85.80186478160016,195
1B74_A,76.68422523570281,254
2ZIG_A,88.36369220443429,297
2HW2_A,4.780460228890101,143
1ES5_A,84.00857099129826,262
3MD7_A,75.1163098135152,293
2HAF_A,28.77672670753225,211
2DYJ_A,38.65102327235334,95
2BDV_A,39.56703173097522,231
5M10_A,143.7089621422408,541
2HJS_A,39.42281572896589,340
1VHQ_A,106.39630585692343,232
2A3N_A,77.66072044476539,355
5CR4_A,124.54517252788244,230
1WM1_A,95.6060024266259,317
3LEQ_A,25.176655854183657,126
1KP6_A,0.79,79
1VYB_A,99.60040712768198,238
2CY2_A,48.870586245716346,174
2O7R_A,122.03008645412,338
3GT0_A,65.12042997401046,247
6VJU_A,136.79245702888738,324
1NKS_A,382.8834642551176,194
1TUV_A,33.50509811953996,114
1UJP_A,74.51539169862828,271
3EGR_A,7.779203044014213,96
3KD6_A,137.92801890841469,313
3DO5_A,65.53176634274404,327
1R85_A,99.13408798188442,379
1OGQ_A,86.79755814537643,313
1G6H_A,80.8422587512249,257
1GY7_A,85.27450498243893,125
3EEH_A,27.888291449997432,125
2EJQ_A,27.638777107534988,130
3D7R_A,182.63075945743643,326
3OCU_A,28.442420783048693,262
2C5S_A,43.222494143674766,413
1PSW_A,82.75575689944476,348
2Q7V_A,146.00448075316046,325
2QYB_A,39.96129502406047,181
5WWD_A,96.87082481325324,149
1LY1_A,44.60105828340848,181
3K7Y_A,120.06150090682692,405
2CYE_A,159.5390403631663,133
1KNX_A,206.7014542764516,312
1Q0R_A,98.18983501361024,298
3K1H_A,3.45,158
4H8E_A,44.27487775251334,256
2JC4_A,67.8762167478418,256
2YMV_A,49.3038101975902,330
1NNF_A,44.20631629077456,309
2CVE_A,38.75254830330516,191
3LXX_A,50.54147999415925,239
1YZF_A,46.59643226685923,195
3GRF_A,43.099438511423784,328
3EF8_A,98.16093316589853,150
2QNI_A,54.3745344807659,219
1RYB_A,32.53671157323677,205
3M92_A,5.028021479667723,107
1BRT_A,74.58453257881288,277
2A5L_A,118.78187572184572,200
2R0C_A,164.54168012999017,549
3HPD_A,79.43339851724839,265
1E5K_A,57.73161352326817,201
2QRU_A,67.55397841726274,274
6CAF_A,59.51225756094286,324
1VFJ_A,75.71657678474378,116
3VCX_A,69.59785054152175,164
5DAE_A,26.605450569385212,65
2BGH_A,194.88169488179233,421
1GA6_A,109.38491669329916,372
3IP0_A,34.68810747215824,158
1QYI_A,27.041634565979916,384
2FUJ_A,38.49043517550821,137
3KA7_A,103.0,425
1JBW_A,105.86702508335637,428
2IVN_A,62.006048092101466,330
1DCF_A,36.28014195121072,136
2WCU_A,37.10070080200642,149
2R55_A,113.16423463267888,231
3BJE_A,131.93953615198137,349
3IFR_A,253.8248072982623,508
5MSO_A,87.86862750720533,1174
2ZSJ_A,369.08259075713664,352
3FPW_A,28.525322084071195,192
2OLN_A,103.5213383800654,397
3K6R_A,58.20483227361797,278
3GZG_A,151.68968323521543,253
1DYS_A,62.48215745314818,348
2QTD_A,15.15,105
3L5A_A,102.82551482973474,419
1MK0_A,27.36706780055182,97
2E3U_A,36.48225321988761,219
4EKF_A,10.106770008266736,204
3BY5_A,22.73383601594768,155
2XWV_A,112.18019343894892,312
2OYR_A,37.17967455478867,258
1CFZ_A,209.60070610568084,162
1IUJ_A,69.03357878597922,106
2FFM_A,8.83246851112417,91
2IIH_A,13.058636988598773,157
2IYV_A,42.48198088601802,184
2I1O_A,55.423968641734774,398
1TOA_A,134.4520449825885,313
1AC5_A,96.23706822217726,483
2CVC_A,23.97915761656359,545
1H6D_A,1433.4537376560152,433
2FIA_A,101.75985062882118,162
1NZA_A,18.25164650106943,103
1IMJ_A,23.98773019691526,210
1BLE_A,26.650242025167422,163
3A9B_A,33.867140416633944,395
2YYU_A,95.98638028387153,246
1KTG_A,96.5031641968283,138
2QV6_A,67.61869563959364,268
3KWR_A,38.40025390541058,97
2FCK_A,62.94565513202639,181
3ACD_A,49.66249288950364,181
7A3H_A,52.820450584977024,303
1CKE_A,61.48,227
4H27_A,86.34977591169535,364
3AGN_A,14.329577802573253,114
3B64_A,28.044764217229567,112
1S3C_A,29.72610973538246,141
1DXY_A,117.27774724985127,333
1EU8_A,121.89633013343756,409
3DEF_A,72.01101026926369,262
1JG1_A,67.61399633212046,235
3MQZ_A,13.0262888037998,215
2YWJ_A,28.178360491696463,186
1SEI_A,37.856571424258696,130
4MNK_A,107.33570701309048,348
1RHC_A,87.24740683825509,330
2ZVS_A,66.87478598096595,85
5EPF_A,54.90267388752574,162
3BQX_A,37.88521611394081,150
1ZGD_A,140.06382545111353,312
2WNR_A,322.4196501455828,271
1OI7_A,72.19660656845308,288
3W0T_A,215.9380698255868,187
1MB3_A,35.275063430134324,124
3ETF_A,524.756276760936,462
3C5H_A,77.32946656999516,255
3G9X_A,83.62220040156801,299
3LHI_A,47.290153309119226,232
3DGB_A,91.10297635094037,382
4U98_A,113.82725376639812,454
2P18_A,78.9869172711532,311
2FO3_A,27.228191273017018,125
3I99_A,59.56885092059441,357
1Q1R_A,314.25894609382243,431
2QZU_A,132.7309308337736,491
3A7R_A,76.10531518888808,337
2O55_A,61.30166718776904,258
1KQ6_A,37.34432219226907,141
2OPJ_A,49.7258081885051,327
2QQZ_A,55.12564920252641,126
3C26_A,60.15604707757982,266
3LWD_A,46.83095130359835,226
4L8A_A,49.77487317914533,162
5JK4_A,0.0,373
2YVA_A,121.51338856274234,196
1ZI8_A,34.95,236
1MG7_A,22.230811950983707,417
1J6R_A,57.90593751939433,214
1VMB_A,24.633249887093665,140
3AAM_A,72.13013170652054,270
2PL1_A,33.25764874431144,121
1UEK_A,46.57343448791381,275
1UXO_A,28.80055555019729,192
2BJF_A,68.4817493935428,329
2Z84_A,12.773801313626262,218
1Z41_A,170.2913526870933,338
2C2X_A,90.64391871493643,281
3GT7_A,38.57472747797449,154
1WNA_A,3.012872383623309,131
2JHE_A,236.76080249906235,190
3HJH_A,70.80030508408845,483
1VE1_A,67.93322015038004,304
1DEU_A,140.38698515175827,277
2NXF_A,91.99504062719905,322
1XWY_A,51.34588591114189,264
2FCR_A,41.84311771366947,173
3LQK_A,37.0,201
3DO8_A,60.34112030779674,148
3DLU_A,35.38086347165653,106
3KB6_A,445.2966849191671,334
2OBX_A,179.55843310744277,157
3DBO_B,51.474265414865314,150
1VJO_A,114.1305112579454,393
2EBN_A,72.99561630673448,289
2X3E_A,117.50529349778246,331
2FRE_A,72.06780140950603,200
6FF2_A,43.00544151616165,68
2VXN_A,42.25670124370808,251
1X7O_A,138.9021180544055,287
2EBB_A,18.76302747426438,101
3B9O_A,277.525640617223,440
2Q4Q_A,532.0114284486754,122
1SU1_A,88.44789652671227,208
3JS6_A,79.81381459371555,355
3E5D_A,34.82880991363328,127
1L8N_A,80.7990996236963,679
2CXA_A,22.64576119277071,256
1XTZ_A,33.63999405469627,264
3DR5_A,66.98502892437982,221
3B21_A,1.92,220
5KB6_A,257.41001689910985,363
2YKF_A,56.09981729025506,305
3AB1_A,198.4758010438552,360
2D4P_A,19.39295232810105,141
3ENC_A,22.60654772405552,87
1U20_A,119.33759843402244,212
1TIF_A,10.606601717798211,78
2YX1_A,78.56287482010825,336
1RY6_A,86.09523331753041,360
1WU7_A,201.86542943258016,434
4ZAV_A,38.81364708449851,209
1CS1_A,455.23863983629514,386
2HBO_A,46.21593015400642,158
1C7K_A,27.084135577861815,132
3HG7_A,97.98157990153044,324
3GNN_A,63.902816839322504,298
2PIM_A,43.75514026945864,141
3GOH_A,61.44989829120957,315
3KUV_A,85.78799449806483,139
2QIK_A,28.81020652477174,285
4LTT_A,26.56202552517409,93
1I2K_A,71.22152834642064,269
3HHP_A,366.0635573230419,312
3SNF_A,0.0,104
2OTD_A,221.1234406389336,247
3I44_A,147.79014310839543,497
2PUL_A,216.98214212234151,397
2B1M_A,54.883399129427104,246
1E44_B,8.442748367682174,96
3CWN_A,83.60574142964106,337
1I60_A,83.61511825023031,278
1Q42_A,16.13673758849663,201
3HFT_A,33.968282264489034,257
1E19_A,174.94432142827617,314
3IA7_A,185.91638550703377,402
3H04_A,65.39323512413192,275
2VPN_A,214.2759342530094,316
1TWU_A,38.065296531092464,139
1J8B_A,20.44309174268902,112
1OZ7_A,59.35127294338345,131
3BL4_A,62.46764282410534,124
3DXP_A,122.91374536641536,359
3JU0_A,24.51662701107149,108
1RI5_A,80.52178835569912,298
1TZF_A,67.26812023536856,259
5B5L_A,45.96145885413125,207
2QYV_A,211.20921192031375,487
5LJP_A,46.131221531626494,169
2Z51_A,11.105097928429084,154
3I9X_A,60.82610377132502,187
2IVY_A,15.82826269683442,101
2VOU_A,288.46389358115516,397
3ALF_A,105.38138735089797,353
2ISN_A,171.88942026779893,364
2B8T_A,221.57975629556057,223
1DZ3_A,38.26355968803739,130
1G3Q_A,77.59714427735082,237
3EJV_A,50.5042730865419,179
3RHB_A,33.823069050575526,113
1K66_A,91.3164585384256,149
1YT8_A,53.64023303454227,539
2DFJ_A,105.8613753925387,280
2F9F_A,46.44785032700652,177
2H6L_A,81.68463441798586,146
4XFE_A,104.83572673473483,341
2IY9_A,76.44237829895143,347
3D6L_A,48.81299314731683,137
4GXW_A,157.89303214518364,380
1TLJ_A,28.711464609106933,213
2I4A_A,28.631248662955656,107
3GA2_A,28.03266665873941,246
3KO8_A,96.10141674293882,312
1TIS_A,31.06755220483262,286
1P3D_A,225.710411811241,475
1THG_A,0.0,544
4IHM_A,87.74668198855156,326
3CWV_A,99.6578145455739,369
3GY9_A,37.6333469146713,150
4KEF_A,27.89831536132603,143
1QNA_A,38.94545929887077,200
1Q8B_A,27.63303095934284,105
2BBE_A,34.302950310432486,108
2PLG_A,41.91770628266771,163
3LV9_A,39.86537344613744,148
2F6R_A,73.77946868878902,281
5C17_A,20.6,209
2ZPU_A,76.75911607099187,323
3PL8_A,69.82149812199677,623
2F1F_A,42.34280812605607,164
3GAX_A,55.06083181354964,120
2GAX_A,37.65386035986217,135
2HX0_A,26.246999828551836,154
3KHY_A,123.4849723650615,384
2EBJ_A,52.37061771642568,192
3LZW_A,84.58563766976047,332
4PVK_A,102.54940272863612,500
2R85_A,192.6941241968732,334
6JL3_A,24.48718031950596,79
1O98_A,58.92100983520225,511
3CTZ_A,113.43406983794596,623
1VL1_A,29.328900422620688,232
3LBE_A,187.5465752819816,163
2DTJ_A,85.77129589787017,178
2FSJ_A,71.31996354457846,346
4X9X_A,51.34141408259028,299
3IDF_A,76.87749800819482,138
2X5X_A,43.79736978404068,342
3AJD_A,67.58500425390235,274
3EOQ_A,240.52880908531515,406
3LXD_A,152.10181557101808,415
2V3A_A,132.85923979911976,384
3OQP_A,118.82136339901172,211
4R75_A,85.2097600043563,321
2PCQ_A,69.9171996006705,283
2PWA_A,49.59612484862098,279
2GFF_A,64.31909047864404,106
2B69_A,110.71502879013308,343
1S7I_A,36.72179734163348,124
2YIM_A,296.1644813275218,360
3M7K_A,23.761144753567745,142
2J5A_A,24.836593969383163,110
1NRW_A,95.5549543456539,288
1GEF_A,96.9348884561178,123
5SV2_A,41.85,146
3KZV_A,108.90726008857264,254
3H7A_A,329.03542392879217,252
2J7J_A,29.48164683324186,85
2P25_A,35.22183981565983,126
1NQK_A,98.30986725654756,381
1VPL_A,75.22456779536854,256
1K4M_A,181.18777111052495,213
1HSK_A,73.6607894337279,326
1AQ0_A,126.46354731700356,306
1TUH_A,40.20654424344375,156
2CXH_A,19.789201600873135,217
2IW0_A,63.32034428207099,254
1KO7_A,59.84251331620355,314
1J1I_A,66.83146265046128,296
2E3Z_A,265.0801297721125,465
5YOB_A,34.96059496061244,148
3DHA_A,71.43679444096018,254
3L8W_A,0.0,296
3LZD_A,67.7,378
3E1T_A,143.67932662704123,512
4IIY_A,110.6251616947971,371
3IWL_A,21.649609696250877,68
3G27_A,6.740919818541088,96
1I1Q_A,165.61879482715722,520
1YBF_A,179.60581839127593,268
1AKY_A,72.2695482205334,220
6FM7_A,109.03135695752852,382
3H7U_A,69.4156178392154,335
3FLK_A,164.58597267082027,364
4E4U_A,93.03977482775848,412
1U8S_A,84.85351377521145,192
2GN4_A,208.7894556724549,344
2R6J_A,193.19741199094776,318
5AJG_A,71.9257749349981,329
2CZ4_A,63.93382203497614,119
3H0U_A,297.47470010069765,289
3C4A_A,74.28688780666478,381
2I7X_A,32.33889608505522,717
3EIP_A,5.571929647797072,84
2HX5_A,47.3138520942863,152
1V4V_A,242.97466802117455,376
1CJC_A,118.91092254288502,460
3HDT_A,96.77499677086018,223
2YZ2_A,153.41,266
1XFS_A,105.61146907414933,178
3H9M_A,92.61986827889577,436
1FCQ_A,26.82817176029705,350
1KKH_A,78.99599293635089,317
1M4L_A,83.28701219277829,307
4LOW_A,27.71,89
3FSD_A,35.12947480393068,134
2ZBW_A,167.61270924366087,335
1XFK_A,66.40024096341818,336
3FIJ_A,567.6526332185908,254
1EG2_A,47.38480769191746,319
3L5L_A,94.71070478039957,363
3A27_A,55.273101052862955,272
1NOX_A,44.53245894850182,205
1EGA_A,167.6206207481645,301
3E48_A,141.1792339545728,289
3IVR_A,254.4092382363502,509
2YW8_A,16.379380330159012,82
2XGR_A,14.873173837483378,252
1TKJ_A,64.90317480678429,284
1W32_A,185.0372286865538,348
3AJ3_A,84.76701776044736,274
2CC6_A,5.316239272267568,68
3DD6_A,50.50660154870846,255
3CRY_A,91.88379400090096,188
4EGU_A,74.850683363614,119
1R6X_A,39.741132344209824,395
2QPQ_A,324.31473309117484,301
1RD5_A,163.43577056446364,262
2WCW_A,117.6301032899317,139
2VCL_A,7.445898199680143,233
1MZU_A,24.17646376126997,129
1PYF_A,80.69575081749969,312
4H89_A,46.07453852183438,173
3DON_A,62.91846151965255,277
1GA8_A,86.25296110859036,311
3HLU_A,25.4952387711902,96
1JYH_A,43.62086656635789,157
2ITM_A,234.30138860023857,484
3L76_A,143.73146210903164,600
2YOG_A,114.91470532529767,210
1K0E_A,215.4559910979502,453
3L7Y_A,87.3760401940944,304
1PS9_A,89.5225658702877,671
3GDG_A,403.30259409034306,267
1ZJR_A,52.750405685643784,211
3LHH_A,34.74493919983168,172
3A9S_A,248.63893942824,595
3ZTP_A,56.11729145281336,142
2V1M_A,57.48147179744096,169
1ABA_A,29.541592712648384,87
1I1W_A,0.0,303
2DR1_A,211.2651355524617,386
2NQ5_A,43.52076286096096,755
1RTQ_A,79.32085665195504,299
1C3P_A,72.80183514170504,375
3HI2_B,25.36,101
3G6S_A,71.54272569590846,267
6TM3_A,57.655318922021415,303
3FS2_A,79.19593171369347,298
2F20_A,94.69758867046194,240
3DG6_A,85.05071428271486,367
4N6K_A,104.9596203308682,351
1I7H_A,100.47994824839432,111
1CYD_A,313.8171798993802,244
1M2K_A,41.44185927296216,249
2H92_A,191.5714216682645,219
